<Flood version='3.0' class='FunctionRegressionUtilities' content='LinearRegressionAnalysis'>
<OutputVariable>
<Intercept>
0.00246935
</Intercept>
<Slope>
1.00598
</Slope>
<TestingTargetOutputData>
-0.640834 -0.603665 
-0.44427 -0.490607 
2.57212 2.61023 
-0.622365 -0.637736 
-0.538595 -0.569152 
-0.475272 -0.505942 
0.170485 0.157972 
1.49366 1.61462 
-0.679091 -0.707082 
-0.162617 -0.137903 
-0.679091 -0.729248 
-0.649409 -0.661151 
-0.505614 -0.516691 
-0.162617 -0.166345 
1.54841 1.53738 
0.66849 0.707532 
-0.588725 -0.56975 
-0.545191 -0.522695 
-0.488464 -0.467903 
-0.422503 -0.399044 
0.653979 0.631515 
-0.679091 -0.680587 
-0.602577 -0.674406 
-0.161958 -0.159997 
0.572847 0.558262 
-0.576192 -0.58212 
-0.299156 -0.301199 
0.292513 0.273221 
2.96459 2.91912 
-0.509572 -0.46072 
1.58865 1.56458 
-0.576192 -0.583035 
-0.675793 -0.663978 
-0.49572 -0.514157 
-0.642153 -0.638985 
-0.606534 -0.608876 
-0.471314 -0.503939 
0.313621 0.293739 
-0.682389 -0.667791 
-0.283326 -0.333247 
-0.671176 -0.666878 
-0.564319 -0.550027 
-0.519466 -0.496167 
-0.676453 -0.67156 
-0.640834 -0.626179 
-0.570256 -0.579508 
-0.668538 -0.652298 
-0.625003 -0.573761 
-0.585427 -0.531439 
1.31821 1.3625 
2.38545 2.43298 
</TestingTargetOutputData>
</OutputVariable>
